City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
142,Bluff,NZ,2022-06-29 16:39:02,-46.6,168.3333,40.8,81,97,17.07
143,Meulaboh,ID,2022-06-29 16:39:03,4.1363,96.1285,77.58,81,100,5.99
144,Fort Nelson,CA,2022-06-29 16:39:03,58.8053,-122.7002,63.99,68,40,2.3
145,Moindou,NC,2022-06-29 16:39:03,-21.6924,165.677,65.86,75,1,7.25
146,Tuatapere,NZ,2022-06-29 16:39:04,-46.1333,167.6833,44.69,89,92,6.87
147,Springhill,US,2022-06-29 16:39:04,33.006,-93.4668,88.03,35,20,6.44
148,Boa Vista,BR,2022-06-29 16:37:23,2.8197,-60.6733,87.78,58,40,5.75
149,Pangai,TO,2022-06-29 16:39:05,-19.8,-174.35,78.98,81,47,9.86
150,Pangnirtung,CA,2022-06-29 16:39:05,66.1451,-65.7125,48.2,76,40,8.05
151,Cape Town,ZA,2022-06-29 16:36:03,-33.9258,18.4232,68.41,50,0,8.05
152,Airai,TL,2022-06-29 16:39:05,-8.9266,125.4092,59.61,98,99,3.13
153,Yantal,RU,2022-06-29 16:39:06,56.8471,105.2542,59.79,66,83,2.01
154,Atuona,PF,2022-06-29 16:39:06,-9.8,-139.0333,77.14,81,19,18.95
155,Mafinga,TZ,2022-06-29 16:39:07,-7.25,35.0667,71.28,45,87,9.86
156,Makakilo City,US,2022-06-29 16:39:07,21.3469,-158.0858,74.01,74,100,11.5
157,Sao Filipe,CV,2022-06-29 16:39:07,14.8961,-24.4956,75.74,71,84,13.47
158,Simbahan,PH,2022-06-29 16:39:08,6.3032,120.5836,83.14,80,88,11.65
159,Voi,KE,2022-06-29 16:39:08,-3.3945,38.563,71.06,60,89,10.16
160,Havre-Saint-Pierre,CA,2022-06-29 16:39:08,50.2334,-63.5986,71.96,43,0,13.8
161,Darnah,LY,2022-06-29 16:39:09,32.767,22.6367,79.29,67,0,13.8
